# x  OriginalData  Fit  Background  peak0  peak1  peak2
5.888000000000000256e+01 1.150000000000000000e+02 1.246522134210915453e+02 2.433146218646322723e+01 4.848162768866614569e-01 8.063296077057076516e+00 9.177263888068458186e+01
5.889999999999999858e+01 1.390000000000000000e+02 1.269472488898041860e+02 2.430669383771328285e+01 4.831190128566203446e-01 7.936064359232017473e+00 9.422137168000226382e+01
5.892000000000000171e+01 1.660000000000000000e+02 1.290572021610396973e+02 2.428186530617628591e+01 4.814306482892077854e-01 7.811837484369898554e+00 9.648206872220428920e+01
5.893999999999999773e+01 1.170000000000000000e+02 1.309601108344823501e+02 2.425697659185215116e+01 4.797511210591118846e-01 7.690521041293082227e+00 9.853286208027799375e+01
5.896000000000000085e+01 1.260000000000000000e+02 1.326355285597835518e+02 2.423202769474096385e+01 4.780803695823164223e-01 7.572024318366677775e+00 1.003533961770935861e+02
5.897999999999999687e+01 1.390000000000000000e+02 1.340648928039532848e+02 2.420701861484272399e+01 4.764183328104529269e-01 7.456260129944920934e+00 1.019251957263551702e+02
5.900000000000000000e+01 1.350000000000000000e+02 1.352318671062687940e+02 2.418194935215728947e+01 4.747649502252145326e-01 7.343144652292468599e+00 1.032320081515938313e+02
5.902000000000000313e+01 1.370000000000000000e+02 1.361226484627902664e+02 2.415681990668483081e+01 4.731201618328456648e-01 7.232597268392098044e+00 1.042601111258804991e+02
5.903999999999999915e+01 1.410000000000000000e+02 1.367262312439825962e+02 2.413163027842529118e+01 4.714839081586917335e-01 7.124540421089386122e+00 1.049985766363092239e+02
5.906000000000000227e+01 1.460000000000000000e+02 1.370346201302679674e+02 2.410638046737858531e+01 4.698561302418152730e-01 7.018899474064022925e+00 1.054394840585835595e+02
5.907999999999999829e+01 1.110000000000000000e+02 1.370429859167701920e+02 2.408107047354488373e+01 4.682367696296840243e-01 6.915602580152861556e+00 1.055780760934427605e+02
5.910000000000000142e+01 1.270000000000000000e+02 1.367497596416006047e+02 2.405570029692398748e+01 4.666257683729133077e-01 6.814580556580552617e+00 1.054128530197231441e+02
5.911999999999999744e+01 1.490000000000000000e+02 1.361566622719084592e+02 2.403026993751609552e+01 4.650230690200802264e-01 6.715766766685843159e+00 1.049456024986864406e+02
5.914000000000000057e+01 1.610000000000000000e+02 1.352686690700723204e+02 2.400477939532109417e+01 4.634286146125928263e-01 6.619097007756978179e+00 1.041813640523816531e+02
5.915999999999999659e+01 1.050000000000000000e+02 1.340939096850391934e+02 2.397922867033895500e+01 4.618423486796283117e-01 6.524509404617607977e+00 1.031283292614030103e+02
5.917999999999999972e+01 1.200000000000000000e+02 1.326435068953603604e+02 2.395361776256973485e+01 4.602642152331236636e-01 6.431944308626142970e+00 1.017976806089313584e+02
5.920000000000000284e+01 1.100000000000000000e+02 1.309313586974818406e+02 2.392794667201346215e+01 4.586941587628349248e-01 6.341344201775543254e+00 1.002033736649299982e+02
5.921999999999999886e+01 1.400000000000000000e+02 1.289738700173911639e+02 2.390221539867005163e+01 4.571321242314475564e-01 6.252653605599339137e+00 9.836186888889032787e+01
5.924000000000000199e+01 1.690000000000000000e+02 1.267896416668885706e+02 2.387642394253956013e+01 4.555780570697493537e-01 6.165818994609510995e+00 9.629182067266974343e+01
5.925999999999999801e+01 1.450000000000000000e+02 1.243991252201938522e+02 2.385057230362198766e+01 4.540319031718613729e-01 6.080788714009652374e+00 9.401373229939035525e+01
5.928000000000000114e+01 1.080000000000000000e+02 1.218242532186821023e+02 2.382466048191733421e+01 4.524936088905209819e-01 5.997512901441923283e+00 9.154958622643232502e+01
5.929999999999999716e+01 1.050000000000000000e+02 1.190880545027663970e+02 2.379868847742554294e+01 4.509631210324272499e-01 5.915943412543393620e+00 8.892245949176503927e+01
5.932000000000000028e+01 1.410000000000000000e+02 1.162142645169965647e+02 2.377265629014669912e+01 4.494403868536341884e-01 5.836033750099442585e+00 8.615613408989679556e+01
5.934000000000000341e+01 1.000000000000000000e+02 1.132269401494087049e+02 2.374656392008077432e+01 4.479253540550066082e-01 5.757738996597037584e+00 8.327471187867588753e+01
5.935999999999999943e+01 1.310000000000000000e+02 1.101500880745990401e+02 2.372041136722771171e+01 4.464179707777215511e-01 5.681015749991176200e+00 8.030224298660243676e+01
5.938000000000000256e+01 1.120000000000000000e+02 1.070073147098410544e+02 2.369419863158759654e+01 4.449181855988263989e-01 5.605822062510393167e+00 7.726237583014423649e+01
5.939999999999999858e+01 7.900000000000000000e+01 1.038215048120574693e+02 2.366792571316037197e+01 4.434259475268531592e-01 5.532117382337628619e+00 7.417803576903261842e+01
5.942000000000000171e+01 9.000000000000000000e+01 1.006145344947042020e+02 2.364159261194606643e+01 4.419412059974732743e-01 5.459862498011859522e+00 7.107113817874881079e+01
5.943999999999999773e+01 1.090000000000000000e+02 9.740702308569747458e+01 2.361519932794465149e+01 4.404639108692174898e-01 5.389019485406647547e+00 6.796234036147696145e+01
5.946000000000000085e+01 1.060000000000000000e+02 9.421812683891126028e+01 2.358874586115615557e+01 4.389940124192318605e-01 5.319551657148620549e+00 6.487083530818725308e+01
5.947999999999999687e+01 5.600000000000000000e+01 9.106537610944681660e+01 2.356223221158060710e+01 4.375314613390956509e-01 5.251423514348750210e+00 6.181418892217836714e+01
5.950000000000000000e+01 7.900000000000000000e+01 8.796455625866175865e+01 2.353565837921789239e+01 4.360762087306772616e-01 5.184600700525114014e+00 5.880822097018808137e+01
5.952000000000000313e+01 7.300000000000000000e+01 8.492963131457879911e+01 2.350902436406812512e+01 4.346282061020470544e-01 5.119049957604497436e+00 5.586692878680413088e+01
5.953999999999999915e+01 7.400000000000000000e+01 8.197270831370317978e+01 2.348233016613130530e+01 4.331874053634323096e-01 5.054739083895287699e+00 5.300245165831314864e+01
5.956000000000000227e+01 9.300000000000000000e+01 7.910403931965939250e+01 2.345557578540729082e+01 4.317537588232191470e-01 4.991636893931362451e+00 5.022507288149752469e+01
5.957999999999999829e+01 8.900000000000000000e+01 7.633205737050468542e+01 2.342876122189628063e+01 4.303272191840066263e-01 4.929713180092144320e+00 4.754325574933224630e+01
5.960000000000000142e+01 6.500000000000000000e+01 7.366344205875181217e+01 2.340188647559810420e+01 4.289077395386971525e-01 4.868938675908790259e+00 4.496370916770622017e+01
5.961999999999999744e+01 5.600000000000000000e+01 7.110321009578188978e+01 2.337495154651290363e+01 4.274952733666406712e-01 4.809285020972755120e+00 4.249147825492958930e+01
5.964000000000000057e+01 9.300000000000000000e+01 6.865482604680157408e+01 2.334795643464059367e+01 4.260897745298167782e-01 4.750724727366304911e+00 4.013005511026486261e+01
5.965999999999999659e+01 7.400000000000000000e+01 6.632032842886695789e+01 2.332090113998117431e+01 4.246911972690672332e-01 4.693231147540414483e+00 3.788150494407630475e+01
5.967999999999999972e+01 7.300000000000000000e+01 6.410046652202484552e+01 2.329378566253467397e+01 4.232994962003627792e-01 4.636778443568260855e+00 3.574660291972155335e+01
5.970000000000000284e+01 8.800000000000000000e+01 6.199484352836795154e+01 2.326661000230103582e+01 4.219146263111231976e-01 4.581341557707823142e+00 3.372497734204797126e+01
5.971999999999999886e+01 4.600000000000000000e+01 6.000206209920325762e+01 2.323937415928037353e+01 4.205365429565717239e-01 4.526896184209556750e+00 3.181525521275674961e+01
5.974000000000000199e+01 3.500000000000000000e+01 5.811986870975958652e+01 2.321207813347260185e+01 4.191652018561326520e-01 4.473418742309318574e+00 3.001520663212153650e+01
5.975999999999999801e+01 6.700000000000000000e+01 5.634529386743069779e+01 2.318472192487772077e+01 4.178005590898744015e-01 4.420886350349943150e+00 2.832188503311315841e+01
5.978000000000000114e+01 5.800000000000000000e+01 5.467478566882775226e+01 2.315730553349575871e+01 4.164425710949860582e-01 4.369276800977268671e+00 2.673176076325974293e+01
5.979999999999999716e+01 4.400000000000000000e+01 5.310433475095481271e+01 2.312982895932668725e+01 4.150911946623005444e-01 4.318568537360300219e+00 2.524084605960552707e+01
5.982000000000000028e+01 4.400000000000000000e+01 5.162958919364673704e+01 2.310229220237056325e+01 4.137463869328526500e-01 4.268740630386780310e+00 2.384480997395653645e+01
5.984000000000000341e+01 2.700000000000000000e+01 5.024595840891184650e+01 2.307469526262732984e+01 4.124081053944788078e-01 4.219772756789105017e+00 2.253908228410093528e+01
5.985999999999999943e+01 3.700000000000000000e+01 4.894870548628350093e+01 2.304703814009695861e+01 4.110763078784541724e-01 4.171645178156881961e+00 2.131894586015120296e+01
5.988000000000000256e+01 4.900000000000000000e+01 4.773302784387178122e+01 2.301932083477956326e+01 4.097509525561667809e-01 4.124338720795354796e+00 2.017961733574070138e+01
5.989999999999999858e+01 5.300000000000000000e+01 4.659412635787545298e+01 2.299154334667503008e+01 4.084319979358326802e-01 4.077834756391021109e+00 1.911631625687357072e+01
5.992000000000000171e+01 6.100000000000000000e+01 4.552726340732235144e+01 2.296370567578341593e+01 4.071194028592421965e-01 4.032115183447134044e+00 1.812432314523256238e+01
5.993999999999999773e+01 4.300000000000000000e+01 4.452781047682185545e+01 2.293580782210472080e+01 4.058131264985503361e-01 3.987162409454679146e+00 1.719902711876390455e+01
5.996000000000000085e+01 3.400000000000000000e+01 4.359128611114846308e+01 2.290784978563891627e+01 4.045131283530955524e-01 3.942959333765089447e+00 1.633596386339136686e+01
5.997999999999999687e+01 4.900000000000000000e+01 4.271338511629330981e+01 2.287983156638608762e+01 4.032193682462603679e-01 3.899489331133757286e+00 1.553084485052720609e+01
6.000000000000000000e+01 6.700000000000000000e+01 4.188999995788098829e+01 2.285175316434606430e+01 4.019318063223619730e-01 3.856736235903839294e+00 1.477957875130872445e+01
6.002000000000000313e+01 3.500000000000000000e+01 4.111723532602577791e+01 2.282361457951898842e+01 4.006504030435831809e-01 3.814684326802522563e+00 1.407828601666068558e+01
6.003999999999999915e+01 3.600000000000000000e+01 4.039141682233373132e+01 2.279541581190483157e+01 3.993751191869321926e-01 3.773318312322276658e+00 1.342330757891968851e+01
6.006000000000000227e+01 2.800000000000000000e+01 3.970909468645897533e+01 2.276715686150359375e+01 3.981059158412381671e-01 3.732623316661621171e+00 1.281120859245252497e+01
6.007999999999999829e+01 2.800000000000000000e+01 3.906704342252725581e+01 2.273883772831527494e+01 3.968427544041834842e-01 3.692584866201130911e+00 1.223877807360666559e+01
6.010000000000000142e+01 4.200000000000000000e+01 3.846225811550898754e+01 2.271045841233978990e+01 3.955855965793617091e-01 3.653188876491124226e+00 1.170302523009871010e+01
6.011999999999999744e+01 5.200000000000000000e+01 3.789194814926602817e+01 2.268201891357730915e+01 3.943344043733776894e-01 3.614421639729386904e+00 1.120117319158595670e+01
6.014000000000000057e+01 5.200000000000000000e+01 3.735352895570171938e+01 2.265351923202769058e+01 3.930891400929689139e-01 3.576269812707435047e+00 1.073065077087362695e+01
6.015999999999999659e+01 3.400000000000000000e+01 3.684461234177035749e+01 2.262495936769096261e+01 3.918497663421696142e-01 3.538720405205836528e+00 1.028908280253138940e+01
6.017999999999999972e+01 3.800000000000000000e+01 3.636299586073388213e+01 2.259633932056718209e+01 3.906162460194953501e-01 3.501760768819034197e+00 9.874279525328168106e+00
6.020000000000000284e+01 4.200000000000000000e+01 3.590665161812094652e+01 2.256765909065623532e+01 3.893885423151698943e-01 3.465378586191982357e+00 9.484225398957560671e+00
6.021999999999999886e+01 3.900000000000000000e+01 3.547371483273684589e+01 2.253891867795829285e+01 3.881666187083723241e-01 3.429561860650994998e+00 9.117067675419187722e+00
6.024000000000000199e+01 4.200000000000000000e+01 3.506247240974159496e+01 2.251011808247321255e+01 3.869504389645198605e-01 3.394298906212451339e+00 8.771104982091410207e+00
6.025999999999999801e+01 2.700000000000000000e+01 3.467135172669314613e+01 2.248125730420102286e+01 3.857399671325814072e-01 3.359578337953813332e+00 8.444776117405726978e+00
6.028000000000000114e+01 2.500000000000000000e+01 3.429890978463716067e+01 2.245233634314178062e+01 3.845351675424149573e-01 3.325389062731654910e+00 8.136649211221307354e+00
6.029999999999999716e+01 2.500000000000000000e+01 3.394382283464328509e+01 2.242335519929540055e+01 3.833360048021411948e-01 3.291720270232830536e+00 7.845411360312914084e+00
6.032000000000000028e+01 4.100000000000000000e+01 3.360487655521968264e+01 2.239431387266196793e+01 3.821424437955391329e-01 3.258561424344799118e+00 7.569858814417377069e+00
6.034000000000000341e+01 3.500000000000000000e+01 3.328095682727415294e+01 2.236521236324145434e+01 3.809544496794757817e-01 3.225902254832440086e+00 7.308887759520782623e+00
6.035999999999999943e+01 3.900000000000000000e+01 3.297104113008817450e+01 2.233605067103380293e+01 3.797719878813596850e-01 3.193732749308733965e+00 7.061485721864278808e+00
6.038000000000000256e+01 2.500000000000000000e+01 3.267419056348838780e+01 2.230682879603907054e+01 3.785950240966228786e-01 3.162043145487538176e+00 6.826723597865157700e+00
6.039999999999999858e+01 2.500000000000000000e+01 3.238954248736370545e+01 2.227754673825725718e+01 3.774235242862328255e-01 3.130823923707306111e+00 6.603748301112909225e+00
6.042000000000000171e+01 2.900000000000000000e+01 3.211630375924708858e+01 2.224820449768836284e+01 3.762574546742269432e-01 3.100065799714666781e+00 6.391776007169831963e+00
6.043999999999999773e+01 3.900000000000000000e+01 3.185374454326766624e+01 2.221880207433235910e+01 3.750967817452790509e-01 3.069759717697909451e+00 6.190085969492121087e+00
6.046000000000000085e+01 3.400000000000000000e+01 3.160119265882000406e+01 2.218933946818927438e+01 3.739414722422858550e-01 3.039896843560157436e+00 5.998014874828285770e+00
6.047999999999999687e+01 4.500000000000000000e+01 3.135802843432729503e+01 2.215981667925908027e+01 3.727914931639855767e-01 3.010468558423186725e+00 5.814951703481038514e+00
6.050000000000000000e+01 3.100000000000000000e+01 3.112368003005039085e+01 2.213023370754180519e+01 3.716468117625968959e-01 2.981466452352522278e+00 5.640333058393465215e+00
6.052000000000000313e+01 3.700000000000000000e+01 3.089761919367206744e+01 2.210059055303744913e+01 3.705073955414879827e-01 2.952882318295562136e+00 5.473638926797570470e+00
6.053999999999999915e+01 1.600000000000000000e+01 3.067935741304446395e+01 2.207088721574598367e+01 3.693732122528669559e-01 2.924708146224215266e+00 5.314388838821395566e+00
6.056000000000000227e+01 4.200000000000000000e+01 3.046844243179053890e+01 2.204112369566743723e+01 3.682442298954979876e-01 2.896936117474295358e+00 5.162138388753310103e+00
6.057999999999999829e+01 3.100000000000000000e+01 3.026445509518633159e+01 2.201129999280183824e+01 3.671204167124440532e-01 2.869558599274246280e+00 5.016476086397801737e+00
6.060000000000000142e+01 2.900000000000000000e+01 3.006700649576004736e+01 2.198141610714904459e+01 3.660017411888287775e-01 2.842568139455714515e+00 4.877020507966458140e+00
6.061999999999999744e+01 2.600000000000000000e+01 2.987573539020545965e+01 2.195147203870928365e+01 3.648881720496296444e-01 2.815957461339400503e+00 4.743417718107145298e+00
6.064000000000000057e+01 2.900000000000000000e+01 2.969030586141466088e+01 2.192146778748229963e+01 3.637796782574856946e-01 2.789719458789261530e+00 4.615338936885614807e+00
6.065999999999999659e+01 2.500000000000000000e+01 2.951040520163760306e+01 2.189140335346834831e+01 3.626762290105371433e-01 2.763847191429032346e+00 4.492478427729685642e+00
6.067999999999999972e+01 2.800000000000000000e+01 2.933574199489284595e+01 2.186127873666725918e+01 3.615777937402807618e-01 2.738333880014717003e+00 4.374551584470587784e+00
6.070000000000000284e+01 3.000000000000000000e+01 2.916604437878908840e+01 2.183109393707900381e+01 3.604843421094537925e-01 2.713172901957526584e+00 4.261293197643102992e+00
6.071999999999999886e+01 3.000000000000000000e+01 2.900105846781035979e+01 2.180084895470378115e+01 3.593958440099359053e-01 2.688357786991466103e+00 4.152455882105174467e+00
6.074000000000000199e+01 3.000000000000000000e+01 2.884054692188541935e+01 2.177054378954139224e+01 3.583122695606756891e-01 2.663882212980334341e+00 4.047808649803021908e+00
6.075999999999999801e+01 2.400000000000000000e+01 2.868428764568988854e+01 2.174017844159192236e+01 3.572335891056382939e-01 2.639740001859102847e+00 3.947135613133224474e+00
6.078000000000000114e+01 3.100000000000000000e+01 2.853207260560746050e+01 2.170975291085537151e+01 3.561597732117738890e-01 2.615925115704565318e+00 3.850234805835746066e+00
6.079999999999999716e+01 3.000000000000000000e+01 2.838370675263119125e+01 2.167926719733171126e+01 3.550907926670109349e-01 2.592431652930805352e+00 3.756917109701664703e+00
6.082000000000000028e+01 2.900000000000000000e+01 2.823900704070060286e+01 2.164872130102097003e+01 3.540266184782640546e-01 2.569253844604723280e+00 3.667005276596644325e+00
6.084000000000000341e+01 2.200000000000000000e+01 2.809780153107114842e+01 2.161811522192314783e+01 3.529672218694702157e-01 2.546386050877532004e+00 3.580333036400999092e+00
6.085999999999999943e+01 2.700000000000000000e+01 2.795992857429617473e+01 2.158744896003818781e+01 3.519125742796402334e-01 2.523822757527876881e+00 3.496744282450467978e+00
6.088000000000000256e+01 3.200000000000000000e+01 2.782523606228550150e+01 2.155672251536617523e+01 3.508626473609314789e-01 2.501558572612672116e+00 3.416092326945723734e+00
6.089999999999999858e+01 2.200000000000000000e+01 2.769358074369414524e+01 2.152593588790705326e+01 3.498174129767443463e-01 2.479588223221907750e+00 3.338239219588441387e+00
6.092000000000000171e+01 2.900000000000000000e+01 2.756482759659824922e+01 2.149508907766087873e+01 3.487768431998321539e-01 2.457906552333557926e+00 3.263055123403978186e+00
6.093999999999999773e+01 2.900000000000000000e+01 2.743884925304477918e+01 2.146418208462756638e+01 3.477409103104378008e-01 2.436508515765299254e+00 3.190417742341473684e+00
6.096000000000000085e+01 2.900000000000000000e+01 2.731552547062117853e+01 2.143321490880717306e+01 3.467095867944431919e-01 2.415389179219412874e+00 3.120211795800148735e+00
6.097999999999999687e+01 2.200000000000000000e+01 2.719474264668992802e+01 2.140218755019969876e+01 3.456828453415440316e-01 2.394543715417849050e+00 3.052328535730838066e+00
6.100000000000000000e+01 1.900000000000000000e+01 2.707639337137758062e+01 2.137110000880511507e+01 3.446606588434371621e-01 2.373967401324100113e+00 2.986665302404925892e+00
6.102000000000000313e+01 2.300000000000000000e+01 2.696037601580492193e+01 2.133995228462347882e+01 3.436430003920330489e-01 2.353655615449083527e+00 2.923125115340329927e+00
6.103999999999999915e+01 2.200000000000000000e+01 2.684659435239604974e+01 2.130874437765470475e+01 3.426298432776817560e-01 2.333603835237990420e+00 2.861616296225673040e+00
6.106000000000000227e+01 2.500000000000000000e+01 2.673495720442086210e+01 2.127747628789887813e+01 3.416211609874191812e-01 2.313807634535370639e+00 2.802052120999196205e+00
6.107999999999999829e+01 2.900000000000000000e+01 2.662537812220504918e+01 2.124614801535597053e+01 3.406169272032322781e-01 2.294262681125871062e+00 2.744350498519974924e+00
6.110000000000000142e+01 2.500000000000000000e+01 2.651777508369306702e+01 2.121475956002589669e+01 3.396171158003397639e-01 2.274964734347871165e+00 2.688433673518959566e+00
6.111999999999999744e+01 1.700000000000000000e+01 2.641207021727411330e+01 2.118331092190882714e+01 3.386217008454933675e-01 2.255909642777773172e+00 2.634227951742019513e+00
6.114000000000000057e+01 3.900000000000000000e+01 2.630818954497888029e+01 2.115180210100456293e+01 3.376306565952931216e-01 2.237093341982332895e+00 2.581663445396689571e+00
6.115999999999999659e+01 2.800000000000000000e+01 2.620606274433981042e+01 2.112023309731330301e+01 3.366439574945235269e-01 2.218511852336981338e+00 2.530673837195001497e+00
6.117999999999999972e+01 3.600000000000000000e+01 2.610562292736047496e+01 2.108860391083490526e+01 3.356615781745035387e-01 2.200161276907712349e+00 2.481196161443354420e+00
6.120000000000000284e+01 2.600000000000000000e+01 2.600680643519237023e+01 2.105691454156936970e+01 3.346834934514554827e-01 2.182037799394613398e+00 2.433170600776934034e+00
6.121999999999999886e+01 2.300000000000000000e+01 2.590955264723944040e+01 2.102516498951681001e+01 3.337096783248900134e-01 2.164137682134859908e+00 2.386540297262880195e+00
6.124000000000000199e+01 2.400000000000000000e+01 2.581380380353149562e+01 2.099335525467716934e+01 3.327401079760063940e-01 2.146457264163253775e+00 2.341251176715064553e+00
6.125999999999999801e+01 2.800000000000000000e+01 2.571950483931108167e+01 2.096148533705039085e+01 3.317747577661118719e-01 2.128992959328487977e+00 2.297251785166090521e+00
6.128000000000000114e+01 2.100000000000000000e+01 2.562660323087212788e+01 2.092955523663653139e+01 3.308136032350524891e-01 2.111741254463160633e+00 2.254493136537380149e+00
6.129999999999999716e+01 2.300000000000000000e+01 2.553504885177355277e+01 2.089756495343556253e+01 3.298566200996659870e-01 2.094698707605968657e+00 2.212928570632357594e+00
6.132000000000000028e+01 2.000000000000000000e+01 2.544479383862887545e+01 2.086551448744754111e+01 3.289037842522434807e-01 2.077861946274207394e+00 2.172513620654881183e+00
6.134000000000000341e+01 1.900000000000000000e+01 2.535579246574054935e+01 2.083340383867241030e+01 3.279550717590129505e-01 2.061227665785123175e+00 2.133205889524001808e+00
6.135999999999999943e+01 2.100000000000000000e+01 2.526800102791179370e+01 2.080123300711017009e+01 3.270104588586340011e-01 2.044792627624403281e+00 2.094964934318585215e+00
6.138000000000000256e+01 2.500000000000000000e+01 2.518137773082403896e+01 2.076900199276087733e+01 3.260699219607079424e-01 2.028553657860359127e+00 2.057752158242090790e+00
6.139999999999999858e+01 2.500000000000000000e+01 2.509588258842042663e+01 2.073671079562444675e+01 3.251334376443063556e-01 2.012507645602388262e+00 2.021530709549284932e+00
6.142000000000000171e+01 2.000000000000000000e+01 2.501147732678229829e+01 2.070435941570096361e+01 3.242009826565097064e-01 1.996651541502172167e+00 1.986265386922651865e+00
6.143999999999999773e+01 2.200000000000000000e+01 2.492812529402695176e+01 2.067194785299034265e+01 3.232725339109648877e-01 1.980982356296433489e+00 1.951922550829208625e+00
6.146000000000000085e+01 2.200000000000000000e+01 2.484579137579496333e+01 2.063947610749266914e+01 3.223480684864528101e-01 1.965497159389758774e+00 1.918470040426082823e+00
6.147999999999999687e+01 2.100000000000000000e+01 2.476444191592861088e+01 2.060694417920788624e+01 3.214275636254757540e-01 1.950193077476402470e+00 1.885877095618846200e+00
6.150000000000000000e+01 3.200000000000000000e+01 2.468404464197620030e+01 2.057435206813602235e+01 3.205109967328532150e-01 1.935067293199691951e+00 1.854114283907634997e+00
6.152000000000000313e+01 2.600000000000000000e+01 2.460456859518521355e+01 2.054169977427707749e+01 3.195983453743357350e-01 1.920117043848007299e+00 1.823153431685795800e+00
6.153999999999999915e+01 2.400000000000000000e+01 2.452598406467384606e+01 2.050898729763099482e+01 3.186895872752316117e-01 1.905339620086086150e+00 1.792967559681534873e+00
6.156000000000000227e+01 2.300000000000000000e+01 2.444826252549508894e+01 2.047621463819785959e+01 3.177847003190443220e-01 1.890732364720604020e+00 1.763530822257576958e+00
6.157999999999999829e+01 2.500000000000000000e+01 2.437137658032862930e+01 2.044338179597761496e+01 3.168836625461298739e-01 1.876292671499030007e+00 1.734818450305856796e+00
6.160000000000000142e+01 1.500000000000000000e+01 2.429529990455730371e+01 2.041048877097031777e+01 3.159864521523592651e-01 1.862017983940606580e+00 1.706806697494021696e+00
6.161999999999999744e+01 3.500000000000000000e+01 2.422000719450193884e+01 2.037753556317593961e+01 3.150930474878032017e-01 1.847905794198628326e+00 1.679472789639568919e+00
6.164000000000000057e+01 2.800000000000000000e+01 2.414547411860634796e+01 2.034452217259436679e+01 3.142034270554203701e-01 1.833953641952910774e+00 1.652794877003649354e+00
6.165999999999999659e+01 3.200000000000000000e+01 2.407167727137997204e+01 2.031144859922579826e+01 3.133175695097676350e-01 1.820159113331690337e+00 1.626751989312715585e+00
6.167999999999999972e+01 1.900000000000000000e+01 2.399859412991746765e+01 2.027831484307012033e+01 3.124354536557151785e-01 1.806519839861901344e+00 1.601323993329727857e+00
6.170000000000000284e+01 2.800000000000000000e+01 2.392620301283191964e+01 2.024512090412727616e+01 3.115570584471806237e-01 1.793033497447140689e+00 1.576491552810321828e+00
6.171999999999999886e+01 2.200000000000000000e+01 2.385448304144643572e+01 2.021186678239746470e+01 3.106823629858719849e-01 1.779697805372361774e+00 1.552236090690735981e+00
6.174000000000000199e+01 2.300000000000000000e+01 2.378341410310067872e+01 2.017855247788043016e+01 3.098113465200423855e-01 1.766510525334542558e+00 1.528539753365664389e+00
6.175999999999999801e+01 2.900000000000000000e+01 2.371297681644264799e+01 2.014517799057642833e+01 3.089439884432609862e-01 1.753469460498612298e+00 1.505385376924348151e+00
6.178000000000000114e+01 2.000000000000000000e+01 2.364315249857840939e+01 2.011174332048526026e+01 3.080802682931908509e-01 1.740572454577765660e+00 1.482756455222190128e+00
6.179999999999999716e+01 2.900000000000000000e+01 2.357392313396929850e+01 2.007824846760701121e+01 3.072201657503839112e-01 1.727817390937585129e+00 1.460637109674319589e+00
6.182000000000000028e+01 2.600000000000000000e+01 2.350527134496678627e+01 2.004469343194168118e+01 3.063636606370824245e-01 1.715202191723129266e+00 1.439012060664895065e+00
6.184000000000000341e+01 2.600000000000000000e+01 2.343718036388753490e+01 2.001107821348927018e+01 3.055107329160368090e-01 1.702724817008457014e+00 1.417866600473772110e+00
6.185999999999999943e+01 2.100000000000000000e+01 2.336963400653535317e+01 1.997740281224972136e+01 3.046613626893324711e-01 1.690383263967800254e+00 1.397186567628498022e+00
6.188000000000000256e+01 1.600000000000000000e+01 2.330261664708425684e+01 1.994366722822311999e+01 3.038155301972274569e-01 1.678175566067837021e+00 1.376958322596073536e+00
6.189999999999999858e+01 3.000000000000000000e+01 2.323611319424160726e+01 1.990987146140940922e+01 3.029732158170043710e-01 1.666099792280455238e+00 1.357168724734738818e+00
6.192000000000000171e+01 2.500000000000000000e+01 2.317010906861685626e+01 1.987601551180861748e+01 3.021344000618294556e-01 1.654154046315335913e+00 1.337805110431072864e+00
6.193999999999999773e+01 1.900000000000000000e+01 2.310459018122535468e+01 1.984209937942071633e+01 3.012990635796271577e-01 1.642336465871908624e+00 1.318855272353102182e+00
6.196000000000000085e+01 1.600000000000000000e+01 2.303954291306188651e+01 1.980812306424573421e+01 3.004671871519603576e-01 1.630645221909988285e+00 1.300307439754205374e+00
6.197999999999999687e+01 2.500000000000000000e+01 2.297495409568256974e+01 1.977408656628364270e+01 2.996387516929276407e-01 1.619078517938684403e+00 1.282150259767311562e+00
6.200000000000000000e+01 2.000000000000000000e+01 2.291081099273791821e+01 1.973998988553449863e+01 2.988137382480645088e-01 1.607634589322954000e+00 1.264372779632400912e+00
6.202000000000000313e+01 1.800000000000000000e+01 2.284710128240327265e+01 1.970583302199824516e+01 2.979921279932608580e-01 1.596311702607397853e+00 1.246964429804367169e+00
6.203999999999999915e+01 3.000000000000000000e+01 2.278381304065665347e+01 1.967161597567488229e+01 2.971739022336858382e-01 1.585108154856725848e+00 1.229915007891362322e+00
6.206000000000000227e+01 2.400000000000000000e+01 2.272093472535675218e+01 1.963733874656446687e+01 2.963590424027230941e-01 1.574022273012462891e+00 1.213214663377097269e+00
6.207999999999999829e+01 1.500000000000000000e+01 2.265845516107682300e+01 1.960300133466691364e+01 2.955475300609178846e-01 1.563052413265471507e+00 1.196853883083518699e+00
6.210000000000000142e+01 1.500000000000000000e+01 2.259636352465375353e+01 1.956860373998227942e+01 2.947393468949323081e-01 1.552196960443755103e+00 1.180823477332788141e+00
6.211999999999999744e+01 1.700000000000000000e+01 2.253464933141274429e+01 1.953414596251062108e+01 2.939344747165122396e-01 1.541454327415237913e+00 1.165114566770373283e+00
6.214000000000000057e+01 2.600000000000000000e+01 2.247330242203124939e+01 1.949962800225176807e+01 2.931328954614621507e-01 1.530822954504977407e+00 1.149718569813043878e+00
6.215999999999999659e+01 1.900000000000000000e+01 2.241231295000921619e+01 1.946504985920589093e+01 2.923345911886331971e-01 1.520301308926539807e+00 1.134627190688149323e+00
6.217999999999999972e+01 1.600000000000000000e+01 2.235167136971109869e+01 1.943041153337293281e+01 2.915395440789158577e-01 1.509887884227016475e+00 1.119832408032233495e+00
